Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192.168.0.1-192.168.0.2-9000-45772-6;192.168.0.2;45772;192.168.0.1;9000;6;23/08/2018 10:43:25 AM;47926,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7511580000000000,00;20865500000000000,00;5325110000000000,00;14405500000000000,00;43712.0;27.0;47150.0;11787.5;22525000000000000,00;45563.0;27.0;4214.0;1053.5;12249400000000000,00;2882.0;298.0;0,00;0,00;0,00;0,00;160,00;176,00;10432800000000000,00;10432800000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45774-6;192.168.0.2;45774;192.168.0.1;9000;6;23/08/2018 10:43:36 AM;49878,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7217610000000000,00;2004890000000000,00;5542.0;14698900000000000,00;44709.0;30.0;48675.0;12168.75;23017500000000000,00;46677.0;30.0;5169.0;1292.25;13523100000000000,00;3257.0;333.0;0,00;0,00;0,00;0,00;160,00;176,00;1002450000000000,00;1002450000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45776-6;192.168.0.2;45776;192.168.0.1;9000;6;23/08/2018 10:43:47 AM;46926,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7671650000000000,00;21310100000000000,00;5214.0;14093100000000000,00;42774.0;17.0;45889.0;11472.25;21812300000000000,00;44173.0;17.0;4152.0;1038.0;11207400000000000,00;2646.0;232.0;0,00;0,00;0,00;0,00;160,00;176,00;10655100000000000,00;10655100000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45778-6;192.168.0.2;45778;192.168.0.1;9000;6;23/08/2018 10:43:58 AM;44879,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;802157000000000,00;22282100000000000,00;4986560000000000,00;14127600000000000,00;42656.0;24.0;44119.0;11029.75;21491200000000000,00;43264.0;24.0;2223.0;555.75;50894000000000000,00;1196.0;119.0;0,00;0,00;0,00;0,00;160,00;176,00;11141100000000000,00;11141100000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45780-6;192.168.0.2;45780;192.168.0.1;9000;6;23/08/2018 10:44:09 AM;46163,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7798450000000000,00;21662400000000000,00;5129220000000000,00;14308100000000000,00;43273.0;20.0;44903.0;11225.75;21844300000000000,00;43989.0;20.0;2890.0;722.5;6523310000000000,00;1332.0;152.0;0,00;0,00;0,00;0,00;160,00;176,00;10831200000000000,00;10831200000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45782-6;192.168.0.2;45782;192.168.0.1;9000;6;23/08/2018 10:44:20 AM;45211,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7962660000000000,00;22118500000000000,00;5023440000000000,00;13875900000000000,00;42017.0;87.0;44310.0;11077.5;21288400000000000,00;43005.0;105.0;3194.0;798.5;7771060000000000,00;1881.0;220.0;0,00;0,00;0,00;0,00;160,00;176,00;11059300000000000,00;11059300000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45784-6;192.168.0.2;45784;192.168.0.1;9000;6;23/08/2018 10:46:25 AM;46609,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7723830000000000,00;2145510000000000,00;5178780000000000,00;14646900000000000,00;44233.0;11.0;45882.0;11470.5;22301300000000000,00;44920.0;11.0;2376.0;594.0;5764050000000000,00;1382.0;144.0;0,00;0,00;0,00;0,00;160,00;176,00;10727500000000000,00;10727500000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45786-6;192.168.0.2;45786;192.168.0.1;9000;6;23/08/2018 10:46:36 AM;47613,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7560960000000000,00;2100270000000000,00;5290330000000000,00;14124900000000000,00;42933.0;157.0;46586.0;11646.5;21978500000000000,00;44605.0;231.0;4680.0;1170.0;12760800000000000,00;2975.0;167.0;0,00;0,00;0,00;0,00;160,00;176,00;1050130000000000,00;1050130000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45788-6;192.168.0.2;45788;192.168.0.1;9000;6;23/08/2018 10:46:47 AM;48499,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7422830000000000,00;20619000000000000,00;5388780000000000,00;14369100000000000,00;43683.0;106.0;46763.0;11690.75;2225160000000000,00;45057.0;106.0;4816.0;1204.0;1087900000000000,00;2447.0;264.0;0,00;0,00;0,00;0,00;160,00;176,00;10309500000000000,00;10309500000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45790-6;192.168.0.2;45790;192.168.0.1;9000;6;23/08/2018 10:46:58 AM;47644,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7556040000000000,00;2098900000000000,00;5293780000000000,00;14311800000000000,00;43445.0;16.0;46601.0;11650.25;21965400000000000,00;44586.0;16.0;4199.0;1049.75;11560600000000000,00;2738.0;205.0;0,00;0,00;0,00;0,00;160,00;176,00;10494500000000000,00;10494500000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45792-6;192.168.0.2;45792;192.168.0.1;9000;6;23/08/2018 10:47:09 AM;46588,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7727310000000000,00;21464800000000000,00;5176440000000000,00;14407600000000000,00;43589.0;91.0;45724.0;11431.0;2198170000000000,00;44398.0;91.0;2999.0;749.75;761489000000000,00;1793.0;152.0;0,00;0,00;0,00;0,00;160,00;176,00;10732400000000000,00;10732400000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45794-6;192.168.0.2;45794;192.168.0.1;9000;6;23/08/2018 10:47:20 AM;47463,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7584860000000000,00;21069000000000000,00;5273670000000000,00;14237300000000000,00;43219.0;19.0;46472.0;11618.0;2193880000000000,00;44507.0;19.0;4244.0;1061.0;12123400000000000,00;2815.0;207.0;0,00;0,00;0,00;0,00;160,00;176,00;10534500000000000,00;10534500000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45796-6;192.168.0.2;45796;192.168.0.1;9000;6;23/08/2018 10:47:31 AM;45108,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7980850000000000,00;22169000000000000,00;5012.0;13640500000000000,00;41369.0;50.0;44313.0;11078.25;2113410000000000,00;42766.0;50.0;3739.0;934.75;9949230000000000,00;2399.0;266.0;0,00;0,00;0,00;0,00;160,00;176,00;11084500000000000,00;11084500000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45798-6;192.168.0.2;45798;192.168.0.1;9000;6;23/08/2018 10:47:42 AM;45887,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7845360000000000,00;21792700000000000,00;5098560000000000,00;14030700000000000,00;42499.0;37.0;45033.0;11258.25;2175450000000000,00;43884.0;37.0;3388.0;847.0;8024970000000000,00;1988.0;260.0;0,00;0,00;0,00;0,00;160,00;176,00;10896300000000000,00;10896300000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45800-6;192.168.0.2;45800;192.168.0.1;9000;6;23/08/2018 10:47:53 AM;49580,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7260990000000000,00;2016940000000000,00;5508890000000000,00;14719800000000000,00;44739.0;23.0;48249.0;12062.25;22878500000000000,00;46365.0;23.0;4841.0;1210.25;12180500000000000,00;2918.0;290.0;0,00;0,00;0,00;0,00;160,00;176,00;1008470000000000,00;1008470000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45802-6;192.168.0.2;45802;192.168.0.1;9000;6;23/08/2018 10:48:04 AM;48667,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7397210000000000,00;2054780000000000,00;5407440000000000,00;14370400000000000,00;43704.0;20.0;47078.0;11769.5;22297800000000000,00;45200.0;20.0;4963.0;1240.75;1180570000000000,00;2797.0;296.0;0,00;0,00;0,00;0,00;160,00;176,00;10273900000000000,00;10273900000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45804-6;192.168.0.2;45804;192.168.0.1;9000;6;23/08/2018 10:48:15 AM;45093,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;798350000000000,00;2217640000000000,00;5010330000000000,00;13628300000000000,00;41333.0;19.0;44068.0;11017.0;21138600000000000,00;42714.0;19.0;3760.0;940.0;9902350000000000,00;2357.0;212.0;0,00;0,00;0,00;0,00;160,00;176,00;1108820000000000,00;1108820000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45806-6;192.168.0.2;45806;192.168.0.1;9000;6;23/08/2018 10:48:36 AM;46078,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7812840000000000,00;21702300000000000,00;5119780000000000,00;14340600000000000,00;43353.0;76.0;44927.0;11231.75;21875000000000000,00;44041.0;76.0;2725.0;681.25;5830190000000000,00;1203.0;145.0;0,00;0,00;0,00;0,00;160,00;176,00;10851200000000000,00;10851200000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45808-6;192.168.0.2;45808;192.168.0.1;9000;6;23/08/2018 10:48:47 AM;44571,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;8077000000000000,00;22436100000000000,00;4952330000000000,00;13608600000000000,00;41228.0;19.0;43789.0;10947.25;2105810000000000,00;42527.0;19.0;3343.0;835.75;8753180000000000,00;2112.0;225.0;0,00;0,00;0,00;0,00;160,00;176,00;11218100000000000,00;11218100000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45810-6;192.168.0.2;45810;192.168.0.1;9000;6;23/08/2018 10:48:58 AM;47657,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7553980000000000,00;20983300000000000,00;5295220000000000,00;14616100000000000,00;44257.0;17.0;46951.0;11737.75;2259630000000000,00;45626.0;17.0;3400.0;850.0;9745350000000000,00;2285.0;211.0;0,00;0,00;0,00;0,00;160,00;176,00;10491600000000000,00;10491600000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45812-6;192.168.0.2;45812;192.168.0.1;9000;6;23/08/2018 10:49:09 AM;48426,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7434020000000000,00;2065010000000000,00;5380670000000000,00;14502700000000000,00;44038.0;15.0;47218.0;11804.5;2234220000000000,00;45307.0;15.0;4388.0;1097.0;11848300000000000,00;2760.0;209.0;0,00;0,00;0,00;0,00;160,00;176,00;10325000000000000,00;10325000000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45814-6;192.168.0.2;45814;192.168.0.1;9000;6;23/08/2018 10:49:21 AM;46690,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7710430000000000,00;21417900000000000,00;5187780000000000,00;14030700000000000,00;42587.0;105.0;45450.0;11362.5;21630200000000000,00;43800.0;186.0;4103.0;1025.75;10152100000000000,00;2373.0;199.0;0,00;0,00;0,00;0,00;160,00;176,00;10708900000000000,00;10708900000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45816-6;192.168.0.2;45816;192.168.0.1;9000;6;23/08/2018 10:49:32 AM;47138,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7637150000000000,00;21214300000000000,00;5237560000000000,00;14425400000000000,00;43694.0;75.0;46383.0;11595.75;22204200000000000,00;44898.0;176.0;3444.0;861.0;9157250000000000,00;2113.0;75.0;0,00;0,00;0,00;0,00;160,00;176,00;10607200000000000,00;10607200000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45818-6;192.168.0.2;45818;192.168.0.1;9000;6;23/08/2018 10:49:43 AM;48738,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7386430000000000,00;20517900000000000,00;5415330000000000,00;14768300000000000,00;44770.0;24.0;47623.0;11905.75;23143300000000000,00;46615.0;24.0;3968.0;992.0;8981860000000000,00;2232.0;299.0;0,00;0,00;0,00;0,00;160,00;176,00;10258900000000000,00;10258900000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45820-6;192.168.0.2;45820;192.168.0.1;9000;6;23/08/2018 10:49:54 AM;49730,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7239090000000000,00;2010860000000000,00;5525560000000000,00;14930500000000000,00;45322.0;26.0;48619.0;12154.75;22873100000000000,00;46448.0;26.0;4408.0;1102.0;12592200000000000,00;2900.0;188.0;0,00;0,00;0,00;0,00;160,00;176,00;1005430000000000,00;1005430000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45822-6;192.168.0.2;45822;192.168.0.1;9000;6;23/08/2018 10:50:05 AM;44448,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;8099350000000000,00;2249820000000000,00;4938670000000000,00;13490400000000000,00;40896.0;19.0;43685.0;10921.25;20880800000000000,00;42230.0;19.0;3552.0;888.0;9801720000000000,00;2323.0;227.0;0,00;0,00;0,00;0,00;160,00;176,00;1124910000000000,00;1124910000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45824-6;192.168.0.2;45824;192.168.0.1;9000;6;23/08/2018 10:50:16 AM;47893,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7516760000000000,00;20879900000000000,00;5321440000000000,00;1419560000000000,00;43151.0;24.0;46984.0;11746.0;22069600000000000,00;44829.0;24.0;4742.0;1185.5;13527200000000000,00;3180.0;331.0;0,00;0,00;0,00;0,00;160,00;176,00;10439900000000000,00;10439900000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45826-6;192.168.0.2;45826;192.168.0.1;9000;6;23/08/2018 10:50:27 AM;48748,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7384920000000000,00;20513700000000000,00;5416440000000000,00;1450790000000000,00;44085.0;154.0;47422.0;11855.5;2238160000000000,00;45415.0;179.0;4663.0;1165.75;11751000000000000,00;2762.0;242.0;0,00;0,00;0,00;0,00;160,00;176,00;10256800000000000,00;10256800000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
192.168.0.1-192.168.0.2-9000-45828-6;192.168.0.2;45828;192.168.0.1;9000;6;23/08/2018 10:50:38 AM;48654,00;5,00;5,00;28.0;8.0;27.0;0.0;5.6;11970800000000000,00;7.0;0.0;1.6;30495900000000000,00;7399190000000000,00;2055330000000000,00;5406.0;14504600000000000,00;44062.0;75.0;47693.0;11923.25;2244090000000000,00;45564.0;75.0;4592.0;1148.0;1291550000000000,00;3047.0;287.0;0,00;0,00;0,00;0,00;160,00;176,00;10276600000000000,00;10276600000000000,00;0.0;27.0;3272730000000000,00;8137460000000000,00;6621820000000000,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1.0;3.6;5.6;1.6;0,00;0,00;0,00;0,00;0,00;0,00;5,00;28,00;5,00;8,00;-1,00;227,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Counter-Strike
