Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:45:36 AM,9991397,776,1,14543.0,13.0,112.0,13.0,18.740979381443314,23.153594770175744,13.0,13.0,13.0,0.0,1456.8533309205911,77.76690286653609,12875.511597938152,20081.97214977607,74374.0,264.0,9980854.0,12878.521290322564,20094.76568601802,74374.0,264.0,0,0,0,0,0,0,0,0,0,6208,8,77.66681676246075,0.10008610407533602,13.0,112.0,18.726221079691527,23.125606467819853,534.7936745044714,0,0,0,0,0,0,0,0,0.0,18.75032175032175,18.7409793814433,13.0,0,0,0,0,0,0,776,14543,1,13,-1,-1,776,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.5-49814-5060-17,192.168.0.5,5060,192.168.0.3,49814,17,20/08/2018 09:45:34 AM,9028823,1,10,556.0,6213.0,556.0,556.0,556.0,0.0,1406.0,4.0,621.3,378.6520096928636,749.7101227923065,1.218320483190334,902882.3,1255970.972629282,4000565.0,2285.0,0,0,0,0,0,9028823.0,1003202.5555555555,1288977.384105818,4000565.0,69604.0,0,0,0,0,8,80,0.11075640756275763,1.1075640756275764,4.0,1406.0,681.25,412.01128073700295,169753.29545454544,0,0,0,0,0,0,0,0,10.0,743.1818181818181,556.0,621.3,0,0,0,0,0,0,1,556,10,6213,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:45:36 AM,9282286,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,15.513419862305472,0.323196247131364,4641143.0,1023711.0140356994,5365016.0,3917270.0,3917270.0,3917270.0,0.0,3917270.0,3917270.0,0,0,0,0,0,0,0,0,0,16,8,0.21546416475424268,0.10773208237712134,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,0,0,0,0,5365016.0,0.0,5365016.0,5365016.0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:45:46 AM,9981411,777,1,13764.0,13.0,112.0,13.0,17.71428571428571,21.096506631362644,13.0,13.0,13.0,0.0,1380.2657760511015,77.94489175929135,12846.088803088807,20187.063121980253,66452.0,263.0,9981036.0,12862.15979381443,20195.10848134129,66452.0,263.0,0,0,0,0,0,0,0,0,0,6216,8,77.84470552309689,0.10018623619446189,13.0,112.0,17.702182284980747,21.070725140736066,443.97545795644686,0,0,0,0,0,0,0,0,0.0,17.724935732647815,17.714285714285715,13.0,0,0,0,0,0,0,777,13764,1,13,-1,-1,777,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.5-49814-5060-17,192.168.0.5,5060,192.168.0.3,49814,17,20/08/2018 09:45:47 AM,8000306,0,3,0.0,1614.0,0,0,0,0,538.0,538.0,538.0,0.0,201.74228335766156,0.37498565679862744,4000153.0,124.45079348883236,4000241.0,4000065.0,0,0,0,0,0,8000306.0,4000153.0,124.45079348883236,4000241.0,4000065.0,0,0,0,0,0,24,0.0,0.37498565679862744,538.0,538.0,538.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,717.3333333333334,0.0,538.0,0,0,0,0,0,0,0,0,3,1614,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:45:51 AM,4932683,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,19.462025027758727,0.4054588547449735,4932683.0,0.0,4932683.0,4932683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.20272942737248675,0.20272942737248675,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,20/08/2018 09:45:35 AM,516839,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,673.3238010289471,11.609031052223225,103367.8,141537.78991915905,269809.0,98.0,246932.0,246932.0,0.0,246932.0,246932.0,516839.0,172279.66666666666,149459.01948806347,270017.0,230.0,0,0,0,0,16,32,3.8696770174077417,7.7393540348154835,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:45:56 AM,9991726,777,1,13764.0,13.0,112.0,13.0,17.71428571428573,21.096506631362644,13.0,13.0,13.0,0.0,1378.8408529217074,77.8644250252659,12859.364221364212,20076.233307301005,72853.0,264.0,9991133.0,12875.171391752563,20084.342609981122,72853.0,264.0,0,0,0,0,0,0,0,0,0,6216,8,77.76434221675014,0.10008280851576594,13.0,112.0,17.702182284980747,21.07072514073606,443.9754579564466,0,0,0,0,0,0,0,0,0.0,17.724935732647815,17.714285714285715,13.0,0,0,0,0,0,0,777,13764,1,13,-1,-1,777,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/08/2018 09:45:38 AM,499831,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00135245713051,499831.0,0.0,499831.0,499831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000676228565255,2.000676228565255,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:46:02 AM,4445138,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,21.596629845912545,0.4499297884565114,4445138.0,0.0,4445138.0,4445138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2249648942282557,0.2249648942282557,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:06 AM,9999870,773,1,13712.0,13.0,112.0,13.0,17.738680465717987,21.148353769702524,13.0,13.0,13.0,0.0,1372.5178427319556,77.40100621308078,12936.442432082806,19917.52628683849,67665.0,263.0,9999122.0,12952.230569948193,19925.59806317098,67665.0,263.0,0,0,0,0,0,0,0,0,0,6184,8,77.30100491306388,0.10000130001690022,13.0,112.0,17.726451612903222,21.122382648796762,446.15504876219046,0,0,0,0,0,0,0,0,0.0,17.74935400516796,17.73868046571798,13.0,0,0,0,0,0,0,773,13712,1,13,-1,-1,773,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/08/2018 09:46:08 AM,3105097,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661533923094834,1552548.5,2046572.7928271939,2999694.0,105403.0,105403.0,105403.0,0.0,105403.0,105403.0,0,0,0,0,0,0,0,0,0,0,0,0.6441022615396556,0.3220511307698278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:46:12 AM,5863605,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.37218059538458,0.34108709573717877,5863605.0,0.0,5863605.0,5863605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.17054354786858938,0.17054354786858938,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5863605.0,0.0,5863605.0,5863605.0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:16 AM,9981420,779,1,13790.0,13.0,112.0,13.0,17.702182284980747,21.07072514073606,13.0,13.0,13.0,0.0,1382.8693712918603,78.1451937700247,12813.119383825404,20228.188632628327,69333.0,265.0,9951719.0,12791.412596401027,20232.12062123294,69333.0,265.0,0,0,0,0,0,0,0,0,0,6232,8,78.0450076241657,0.10018614585900604,13.0,112.0,17.690140845070417,21.045037605113713,442.89360780065033,0,0,0,0,0,0,0,0,0.0,17.712820512820514,17.702182284980744,13.0,0,0,0,0,0,0,779,13790,1,13,-1,-1,779,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.5-49814-5060-17,192.168.0.5,5060,192.168.0.3,49814,17,20/08/2018 09:45:59 AM,6492815,1,3,393.0,1080.0,393.0,393.0,393.0,0.0,538.0,4.0,360.0,308.3050437472602,226.8661589772695,0.6160656048262579,2164271.6666666665,1607169.788917255,4001150.0,1016915.0,0,0,0,0,0,5475900.0,2737950.0,1786434.5719896937,4001150.0,1474750.0,0,0,0,0,8,24,0.15401640120656448,0.4620492036196934,4.0,538.0,402.2,231.28597017545184,53493.2,0,0,0,0,0,0,0,0,3.0,502.75,393.0,360.0,0,0,0,0,0,0,1,393,3,1080,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:26 AM,9982937,779,1,13790.0,13.0,112.0,13.0,17.702182284980747,21.07072514073606,13.0,13.0,13.0,0.0,1382.6592314466175,78.13331888200837,12815.066752246457,20183.6325475765,67516.0,265.0,9982137.0,12830.510282776337,20192.010486151856,67516.0,265.0,0,0,0,0,0,0,0,0,0,6232,8,78.03314796036477,0.10017092164360047,13.0,112.0,17.690140845070417,21.045037605113706,442.89360780065,0,0,0,0,0,0,0,0,0.0,17.712820512820514,17.702182284980744,13.0,0,0,0,0,0,0,779,13790,1,13,-1,-1,779,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,20/08/2018 09:46:06 AM,594895,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,584.9771808470402,10.085813462880004,118979.0,142610.1307288511,300463.0,100.0,300463.0,300463.0,0.0,300463.0,300463.0,594895.0,198298.33333333334,179709.623399342,351080.0,298.0,0,0,0,0,16,32,3.3619378209600015,6.723875641920003,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:46:24 AM,9130161,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,15.77190150316079,0.3285812813158498,4565080.5,1491322.849754707,5619605.0,3510556.0,5619605.0,5619605.0,0.0,5619605.0,5619605.0,0,0,0,0,0,0,0,0,0,16,8,0.21905418754389985,0.10952709377194993,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,3510556.0,0.0,3510556.0,3510556.0,5619605.0,0.0,5619605.0,5619605.0,No Label
192.168.0.3-192.168.0.5-49814-5060-17,192.168.0.5,5060,192.168.0.3,49814,17,20/08/2018 09:46:35 AM,7518572,0,6,0.0,2694.0,0,0,0,0,538.0,4.0,449.0,218.00458710770286,358.31272214989764,0.7980238800665871,1503714.4,1576945.248056127,4001029.0,23717.0,0,0,0,0,0,7518572.0,1503714.4,1576945.248056127,4001029.0,23717.0,0,0,0,0,0,48,0.0,0.7980238800665871,4.0,538.0,385.42857142857144,260.56531947725836,67894.28571428571,0,0,0,0,0,0,0,0,0.0,449.6666666666667,0.0,449.0,0,0,0,0,0,0,0,0,6,2694,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:36 AM,9980279,621,1,11043.0,13.0,112.0,13.0,17.782608695652176,21.24456864835571,13.0,13.0,13.0,0.0,1107.784662132191,62.32290700490437,16071.30273752013,89979.13418494709,2198374.0,1.0,9979518.0,16095.996774193543,90049.67989396099,2198374.0,1.0,0,0,0,0,0,0,0,0,0,4968,8,62.22270940521803,0.10019759968634144,13.0,112.0,17.76725521669342,21.212114023849782,449.95378136080467,0,0,0,0,0,0,0,0,0.0,17.79581993569132,17.782608695652176,13.0,0,0,0,0,0,0,621,11043,1,13,-1,-1,621,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:46:38 AM,8330945,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,11.523302578519004,0.2400688037191459,8330945.0,0.0,8330945.0,8330945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.12003440185957295,0.12003440185957295,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,8330945.0,0.0,8330945.0,8330945.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/08/2018 09:46:39 AM,1999462,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002690723804704,1999462.0,0.0,1999462.0,1999462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001345361902352,0.5001345361902352,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:46 AM,9989933,782,1,13829.0,13.0,112.0,13.0,17.68414322250639,21.032228893056843,13.0,13.0,13.0,0.0,1385.594878364049,78.37890404269979,12774.850383631723,20259.44480539031,73970.0,265.0,9989219.0,12790.29321382841,20267.821398863347,73970.0,265.0,0,0,0,0,0,0,0,0,0,6256,8,78.27880327125317,0.1001007714466153,13.0,112.0,17.67219387755102,21.00668122831421,441.28065622800864,0,0,0,0,0,0,0,0,0.0,17.69476372924649,17.684143222506393,13.0,0,0,0,0,0,0,782,13829,1,13,-1,-1,782,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.5-49814-5060-17,192.168.0.5,5060,192.168.0.3,49814,17,20/08/2018 09:46:46 AM,8001655,0,3,0.0,1614.0,0,0,0,0,538.0,538.0,538.0,0.0,201.7082716013125,0.37492243792065516,4000827.5,310.41987694089437,4001047.0,4000608.0,0,0,0,0,0,8001655.0,4000827.5,310.41987694089437,4001047.0,4000608.0,0,0,0,0,0,24,0.0,0.37492243792065516,538.0,538.0,538.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,717.3333333333334,0.0,538.0,0,0,0,0,0,0,0,0,3,1614,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-50661-8001-17,192.168.0.4,8001,192.168.0.3,50661,17,20/08/2018 09:46:51 AM,5452366,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,17.607035184358498,0.3668132330074687,5452366.0,0.0,5452366.0,5452366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.18340661650373435,0.18340661650373435,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5452366.0,0.0,5452366.0,5452366.0,No Label
192.168.0.3-192.168.0.4-50660-8000-17,192.168.0.4,8000,192.168.0.3,50660,17,20/08/2018 09:46:56 AM,9981778,791,1,14045.0,13.0,112.0,13.0,17.756005056890015,21.184718309267467,13.0,13.0,13.0,0.0,1408.3663251176292,79.34458169676785,12619.188369152966,20752.899207706676,77919.0,267.0,9980897.0,12634.046835443029,20761.835926425825,77919.0,267.0,0,0,0,0,0,0,0,0,0,6328,8,79.24439914412041,0.10018255264743416,13.0,112.0,17.7440100882724,21.159299423201748,447.7159520807059,0,0,0,0,0,0,0,0,0.0,17.766414141414142,17.75600505689001,13.0,0,0,0,0,0,0,791,14045,1,13,-1,-1,791,0,0,0,0,0,0,0,0,0,No Label
