Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192,168,0,4-45,57,7,139-54220-443-6;192,168,0,4;54220;45,57,7,139;443;6;18/08/2018 10:45:57 AM;116856;82;149;0;200258;0;0;0;0;1374;480;1344,013423;151,5584352;1713716,027;1976,791949;508,0695652;3603,785433;46306;4;70520;870,617284;3261,211069;19759;71;116830;789,3918919;4482,007071;46306;35;0;1;0;0;2624;4768;701,7183542;1275,073595;0;1374;866,6896552;654,4703673;428331,4617;0;0;0;1;1;0;0;0;1;870,4415584;0;1344,013423;0;0;0;0;0;0;82;0;149;200258;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,155-36120-443-6;192,168,0,4;36120;45,57,7,155;443;6;18/08/2018 10:46:04 AM;23773;0;2;0;0;0;0;0;0;0;0;0;0;0;84,12905397;23773;0;23773;23773;0;0;0;0;0;23773;23773;0;23773;23773;0;0;0;0;0;64;0;84,12905397;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,155-36120-443-6;192,168,0,4;36120;45,57,7,155;443;6;18/08/2018 10:46:17 AM;364;1;2;0;31;0;0;0;0;31;0;15,5;21,92031022;85164,83516;8241,758242;182;21,21320344;197;167;0;0;0;0;0;364;364;0;364;364;0;1;0;0;32;64;2747,252747;5494,505495;0;31;15,5;17,89785834;320,3333333;0;0;0;1;1;0;0;0;2;20,66666667;0;15,5;0;0;0;0;0;0;1;0;2;31;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-54,213,232,186-37068-443-6;192,168,0,4;37068;54,213,232,186;443;6;18/08/2018 10:46:03 AM;232053;0;2;0;0;0;0;0;0;0;0;0;0;0;8,618720723;232053;0;232053;232053;0;0;0;0;0;232053;232053;0;232053;232053;0;0;0;0;0;64;0;8,618720723;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;422;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-54,213,232,186-37070-443-6;192,168,0,4;37070;54,213,232,186;443;6;18/08/2018 10:46:02 AM;230066;0;2;0;0;0;0;0;0;0;0;0;0;0;8,693157616;230066;0;230066;230066;0;0;0;0;0;230066;230066;0;230066;230066;0;0;0;0;0;64;0;8,693157616;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;289;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,162-58690-443-6;192,168,0,4;58690;45,57,7,162;443;6;18/08/2018 10:46:04 AM;23595;0;2;0;0;0;0;0;0;0;0;0;0;0;84,76372113;23595;0;23595;23595;0;0;0;0;0;23595;23595;0;23595;23595;0;0;0;0;0;64;0;84,76372113;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,162-58690-443-6;192,168,0,4;58690;45,57,7,162;443;6;18/08/2018 10:46:18 AM;196;0;2;0;31;0;0;0;0;31;0;15,5;21,92031022;158163,2653;10204,08163;196;0;196;196;0;0;0;0;0;196;196;0;196;196;0;1;0;0;0;64;0;10204,08163;0;31;20,66666667;17,89785834;320,3333333;0;0;0;1;1;0;0;0;0;31;0;15,5;0;0;0;0;0;0;0;0;2;31;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-54,213,232,186-37034-443-6;192,168,0,4;37034;54,213,232,186;443;6;18/08/2018 10:46:04 AM;227347;0;2;0;0;0;0;0;0;0;0;0;0;0;8,7971251;227347;0;227347;227347;0;0;0;0;0;227347;227347;0;227347;227347;0;0;0;0;0;64;0;8,7971251;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;422;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-54,213,232,186-36948-443-6;192,168,0,4;36948;54,213,232,186;443;6;18/08/2018 10:46:03 AM;232637;0;2;0;0;0;0;0;0;0;0;0;0;0;8,597084729;232637;0;232637;232637;0;0;0;0;0;232637;232637;0;232637;232637;0;0;0;0;0;64;0;8,597084729;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;862;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,139-54216-443-6;192,168,0,4;54216;45,57,7,139;443;6;18/08/2018 10:46:03 AM;23721;0;2;0;0;0;0;0;0;0;0;0;0;0;84,31347751;23721;0;23721;23721;0;0;0;0;0;23721;23721;0;23721;23721;0;0;0;0;0;64;0;84,31347751;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
