Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:05:09 PM,8972757,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.04857904878066,0.3343453968495971,4486378.5,1493871.262594103,5542705.0,3430052.0,5542705.0,5542705.0,0.0,5542705.0,5542705.0,0,0,0,0,0,0,0,0,0,16,8,0.22289693123306473,0.11144846561653236,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,3430052.0,0.0,3430052.0,3430052.0,5542705.0,0.0,5542705.0,5542705.0,No Label
192.168.0.4-192.168.0.5-41525-5060-6,192.168.0.5,5060,192.168.0.4,41525,6,18/08/2018 04:04:58 PM,8099,1,2,2.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.8284271247461903,740.8322015063587,370.41610075317936,4049.5,1953.7360364184308,5431.0,2668.0,0,0,0,0,0,8099.0,8099.0,0.0,8099.0,8099.0,0,1,0,0,32,64,123.47203358439313,246.94406716878626,0.0,4.0,2.5,1.9148542155126762,3.6666666666666665,0,0,0,1,1,0,0,0,2.0,3.3333333333333335,2.0,2.0,0,0,0,0,0,0,1,2,2,4,-1,511,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:05:22 PM,9981711,778,1,13777.0,13.0,112.0,13.0,17.7082262210797,21.08360410604944,13.0,13.0,13.0,0.0,1381.5266741343241,78.04273235320076,12829.96272493573,20364.353584541805,75184.0,264.0,9981155.0,12845.759330759349,20372.70051713366,75184.0,264.0,0,0,0,0,0,0,0,0,0,6224,8,77.94254912810038,0.10018322510038609,13.0,112.0,17.696153846153845,21.057869664098636,443.43387479016565,0,0,0,0,0,0,0,0,0.0,17.7188703465982,17.70822622107969,13.0,0,0,0,0,0,0,778,13777,1,13,-1,-1,778,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:05:24 PM,5546050,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,17.30961675426655,0.36061701571388644,5546050.0,0.0,5546050.0,5546050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.18030850785694322,0.18030850785694322,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5546050.0,0.0,5546050.0,5546050.0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,18/08/2018 04:05:09 PM,510488,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,681.7006472238328,11.753459434893669,102097.59999999999,137720.04505626622,254938.0,92.0,259447.0,259447.0,0.0,259447.0,259447.0,510488.0,170162.66666666666,147132.25275354597,255189.0,269.0,0,0,0,0,16,32,3.917819811631223,7.835639623262446,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:05:32 PM,9999845,774,1,13725.0,13.0,112.0,13.0,17.732558139534884,21.135356285082867,13.0,13.0,13.0,0.0,1373.8212942300604,77.50120126861965,12919.696382428932,20164.876461458567,75791.0,264.0,9999139.0,12935.49676584736,20173.137446086745,75791.0,264.0,0,0,0,0,0,0,0,0,0,6192,8,77.40119971859563,0.10000155002402537,13.0,112.0,17.720360824742276,21.109432788301806,445.60815264383143,0,0,0,0,0,0,0,0,0.0,17.743225806451612,17.732558139534884,13.0,0,0,0,0,0,0,774,13725,1,13,-1,-1,774,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:05:35 PM,5125994,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,18.728074984090888,0.39016822883522684,5125994.0,0.0,5125994.0,5125994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.19508411441761342,0.19508411441761342,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5125994.0,0.0,5125994.0,5125994.0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:05:42 PM,9979199,766,1,13522.0,13.0,112.0,13.0,17.652741514360322,20.965381650911876,13.0,13.0,13.0,0.0,1356.321283902646,76.859876228543,13027.674934725854,19737.51348054886,66669.0,264.0,9950211.0,13006.81176470587,19741.9728339934,66669.0,264.0,0,0,0,0,0,0,0,0,0,6128,8,76.7596677849595,0.10020844358349804,13.0,112.0,17.640625,20.93937397965168,438.45738265971386,0,0,0,0,0,0,0,0,0.0,17.663624511082137,17.652741514360315,13.0,0,0,0,0,0,0,766,13522,1,13,-1,-1,766,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-192.168.0.5-41525-5060-6,192.168.0.5,5060,192.168.0.4,41525,6,18/08/2018 04:05:28 PM,8416,1,2,2.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.8284271247461903,712.9277566539924,356.4638783269962,4208.0,1893.6319600175743,5547.0,2869.0,0,0,0,0,0,8416.0,8416.0,0.0,8416.0,8416.0,0,1,0,0,32,64,118.8212927756654,237.6425855513308,0.0,4.0,2.5,1.9148542155126762,3.6666666666666665,0,0,0,1,1,0,0,0,2.0,3.3333333333333335,2.0,2.0,0,0,0,0,0,0,1,2,2,4,-1,511,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:05:46 PM,5788641,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.58420344256968,0.34550423838686833,5788641.0,0.0,5788641.0,5788641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.17275211919343417,0.17275211919343417,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5788641.0,0.0,5788641.0,5788641.0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:05:52 PM,9973692,779,1,13790.0,13.0,112.0,13.0,17.702182284980736,21.070725140736055,13.0,13.0,13.0,0.0,1383.940871645124,78.20574367044821,12803.198973042356,20235.450403972198,64326.0,265.0,9973207.0,12819.032133676088,20243.63870124157,64326.0,265.0,0,0,0,0,0,0,0,0,0,6232,8,78.10547989651174,0.10026377393647207,13.0,112.0,17.690140845070424,21.045037605113706,442.89360780065,0,0,0,0,0,0,0,0,0.0,17.712820512820514,17.702182284980744,13.0,0,0,0,0,0,0,779,13790,1,13,-1,-1,779,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:05:58 PM,5491554,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,17.48139051350492,0.3641956356980192,5491554.0,0.0,5491554.0,5491554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1820978178490096,0.1820978178490096,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5491554.0,0.0,5491554.0,5491554.0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,18/08/2018 04:05:40 PM,509713,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,682.7371481598468,11.771330140687015,101942.59999999999,137665.44561109008,254879.0,73.0,259058.0,259058.0,0.0,259058.0,259058.0,509713.0,169904.33333333334,146727.02513965633,254952.0,479.0,0,0,0,0,16,32,3.9237767135623383,7.8475534271246765,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:02 PM,9962241,774,1,13725.0,13.0,112.0,13.0,17.732558139534877,21.135356285082857,13.0,13.0,13.0,0.0,1379.006992502992,77.79374138810735,12871.112403100777,19959.926665266627,65143.0,263.0,9961482.0,12886.781371280733,19968.08596151339,65143.0,263.0,0,0,0,0,0,0,0,0,0,6192,8,77.69336236696141,0.10037902114594496,13.0,112.0,17.720360824742265,21.109432788301792,445.6081526438308,0,0,0,0,0,0,0,0,0.0,17.743225806451612,17.732558139534884,13.0,0,0,0,0,0,0,774,13725,1,13,-1,-1,774,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/08/2018 04:05:44 PM,1690571,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183032241769201,1690571.0,0.0,1690571.0,1690571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5915161208846005,0.5915161208846005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:12 PM,9981437,771,1,13686.0,13.0,112.0,13.0,17.750972762645915,21.174420575657823,13.0,13.0,13.0,0.0,1372.447674618394,77.34357287432661,12946.092088197138,19997.76659167582,74122.0,264.0,9980960.0,12962.285714285717,20005.705775412105,74122.0,264.0,0,0,0,0,0,0,0,0,0,6168,8,77.2433868991008,0.10018597522581167,13.0,112.0,17.73868046571798,21.148353769702524,447.2528671684909,0,0,0,0,0,0,0,0,0.0,17.761658031088082,17.750972762645915,13.0,0,0,0,0,0,0,771,13686,1,13,-1,-1,771,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:06:09 PM,8632861,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.68044927400082,0.3475093598750171,4316430.5,1098181.3789099231,5092962.0,3539899.0,5092962.0,5092962.0,0.0,5092962.0,5092962.0,0,0,0,0,0,0,0,0,0,16,8,0.23167290658334472,0.11583645329167236,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,3539899.0,0.0,3539899.0,3539899.0,5092962.0,0.0,5092962.0,5092962.0,No Label
192.168.0.4-192.168.0.5-41525-5060-6,192.168.0.5,5060,192.168.0.4,41525,6,18/08/2018 04:05:58 PM,8193,1,2,2.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.8284271247461903,732.3324789454412,366.1662394727206,4096.5,2235.1645353306767,5677.0,2516.0,0,0,0,0,0,8193.0,8193.0,0.0,8193.0,8193.0,0,1,0,0,32,64,122.05541315757353,244.11082631514705,0.0,4.0,2.5,1.9148542155126762,3.6666666666666665,0,0,0,1,1,0,0,0,2.0,3.3333333333333335,2.0,2.0,0,0,0,0,0,0,1,2,2,4,-1,511,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:22 PM,9992417,777,1,13764.0,13.0,112.0,13.0,17.71428571428571,21.096506631362644,13.0,13.0,13.0,0.0,1378.7455027147087,77.85904051041905,12860.253539253523,20119.40946724418,67646.0,263.0,9992131.0,12876.45747422681,20127.311534606208,67646.0,263.0,0,0,0,0,0,0,0,0,0,6216,8,77.75896462287353,0.10007588754552578,13.0,112.0,17.702182284980747,21.070725140736066,443.97545795644686,0,0,0,0,0,0,0,0,0.0,17.724935732647815,17.714285714285715,13.0,0,0,0,0,0,0,777,13764,1,13,-1,-1,777,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:06:23 PM,5959566,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.10855555589115,0.33559490741439896,5959566.0,0.0,5959566.0,5959566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.16779745370719948,0.16779745370719948,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5959566.0,0.0,5959566.0,5959566.0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,18/08/2018 04:06:10 PM,511547,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,680.2893966732285,11.729127528848768,102309.4,138164.68105235868,254982.0,81.0,259151.0,259151.0,0.0,259151.0,259151.0,511547.0,170515.66666666666,147440.79932411292,256217.0,267.0,0,0,0,0,16,32,3.9097091762829224,7.819418352565845,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:32 PM,9964312,780,1,13803.0,13.0,112.0,13.0,17.69615384615386,21.057869664098618,13.0,13.0,13.0,0.0,1386.548313621653,78.3797215502686,12774.758974358996,20313.482984677674,74728.0,263.0,9963462.0,12790.066752246472,20322.031459876423,74728.0,263.0,0,0,0,0,0,0,0,0,0,6240,8,78.27936339207363,0.1003581581949662,13.0,112.0,17.684143222506396,21.032228893056832,442.35465220993467,0,0,0,0,0,0,0,0,0.0,17.706786171574905,17.696153846153845,13.0,0,0,0,0,0,0,780,13803,1,13,-1,-1,780,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:06:33 PM,8988102,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,16.021179999959948,0.33377458333249893,4494051.0,2250010.9493084694,6085049.0,2903053.0,2903053.0,2903053.0,0.0,2903053.0,2903053.0,0,0,0,0,0,0,0,0,0,16,8,0.2225163888883326,0.1112581944441663,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,0,0,0,0,6085049.0,0.0,6085049.0,6085049.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/08/2018 04:06:15 PM,9600931,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083131312994542,9600931.0,0.0,9600931.0,9600931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1041565656497271,0.1041565656497271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9600931.0,0.0,9600931.0,9600931.0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:42 PM,9991411,786,1,13980.0,13.0,112.0,13.0,17.786259541984727,21.248666997622795,13.0,13.0,13.0,0.0,1400.5028919338822,78.76765353762347,12711.718829516527,20599.875189680068,68778.0,264.0,9990907.0,12727.270063694259,20608.391431373453,68778.0,264.0,0,0,0,0,0,0,0,0,0,6288,8,78.66756757378913,0.10008596383433732,13.0,112.0,17.774111675126903,21.223018355182475,450.4165081044123,0,0,0,0,0,0,0,0,0.0,17.796696315120712,17.786259541984734,13.0,0,0,0,0,0,0,786,13980,1,13,-1,-1,786,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:06:45 PM,7024372,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,20.50005324319384,0.4270844425665384,3512186.0,485704.5769292276,3855631.0,3168741.0,3168741.0,3168741.0,0.0,3168741.0,3168741.0,0,0,0,0,0,0,0,0,0,16,8,0.28472296171102557,0.14236148085551278,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-192.168.0.5-41525-5060-6,192.168.0.5,5060,192.168.0.4,41525,6,18/08/2018 04:06:28 PM,8198,1,2,2.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.8284271247461903,731.8858258111734,365.9429129055867,4099.0,1921.9162312650362,5458.0,2740.0,0,0,0,0,0,8198.0,8198.0,0.0,8198.0,8198.0,0,1,0,0,32,64,121.98097096852891,243.96194193705782,0.0,4.0,2.5,1.9148542155126762,3.6666666666666665,0,0,0,1,1,0,0,0,2.0,3.3333333333333335,2.0,2.0,0,0,0,0,0,0,1,2,2,4,-1,511,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:06:52 PM,9943655,787,1,13894.0,13.0,112.0,13.0,17.65438373570521,20.96853308205832,13.0,13.0,13.0,0.0,1398.5803007043185,79.24651448587063,12634.885641677267,20780.6017561014,80532.0,263.0,9942923.0,12650.02926208651,20789.48781415595,80532.0,263.0,0,0,0,0,0,0,0,0,0,6296,8,79.14594784312207,0.1005666427485668,13.0,112.0,17.64258555133081,20.94321574382091,438.618285692228,0,0,0,0,0,0,0,0,0.0,17.66497461928934,17.65438373570521,13.0,0,0,0,0,0,0,787,13894,1,13,-1,-1,787,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:06:56 PM,7553187,2,1,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,19.06480006386708,0.3971833346638975,3776593.5,1147130.1387307807,4587737.0,2965450.0,2965450.0,2965450.0,0.0,2965450.0,2965450.0,0,0,0,0,0,0,0,0,0,16,8,0.2647888897759317,0.13239444488796584,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,48.0,48.0,0,0,0,0,0,0,2,96,1,48,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:07:02 PM,9980957,788,1,14006.0,13.0,112.0,13.0,17.7741116751269,21.22301835518247,13.0,13.0,13.0,0.0,1404.574731661503,79.05053593558213,12666.189086294426,20859.150006220058,78212.0,265.0,9979703.0,12680.689961880564,20868.440257213628,78212.0,265.0,0,0,0,0,0,0,0,0,0,6304,8,78.95034514225439,0.100190793327734,13.0,112.0,17.7620253164557,21.197462027324523,449.3323963998651,0,0,0,0,0,0,0,0,0.0,17.784537389100127,17.774111675126903,13.0,0,0,0,0,0,0,788,14006,1,13,-1,-1,788,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,18/08/2018 04:06:41 PM,931810,3,5,84.0,380.0,28.0,28.0,28.0,0.0,88.0,28.0,76.0,26.832815729997478,497.9555918051963,8.585441238020627,133115.7142857143,157724.02959252836,344191.0,60.0,679940.0,339970.0,56005.68549709931,379572.0,300368.0,931810.0,232952.5,160443.22780036557,344191.0,463.0,0,0,0,0,24,40,3.2195404642577348,5.365900773762891,28.0,88.0,54.666666666666664,31.622776601683793,1000.0,0,0,0,0,0,0,0,0,1.0,61.5,28.0,76.0,0,0,0,0,0,0,3,84,5,380,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:07:10 PM,5523746,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,17.379510209194994,0.362073129358229,5523746.0,0.0,5523746.0,5523746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1810365646791145,0.1810365646791145,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,5523746.0,0.0,5523746.0,5523746.0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:07:12 PM,9979935,787,1,13894.0,13.0,112.0,13.0,17.654383735705213,20.968533082058315,13.0,13.0,13.0,0.0,1393.4960498239718,78.95843008997554,12680.984752223632,20829.89067882688,78496.0,263.0,9978320.0,12695.063613231543,20839.40669041917,78496.0,263.0,0,0,0,0,0,0,0,0,0,6296,8,78.85822903656187,0.10020105341367455,13.0,112.0,17.6425855513308,20.943215743820907,438.61828569222786,0,0,0,0,0,0,0,0,0.0,17.66497461928934,17.65438373570521,13.0,0,0,0,0,0,0,787,13894,1,13,-1,-1,787,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-192.168.0.5-41525-5060-6,192.168.0.5,5060,192.168.0.4,41525,6,18/08/2018 04:06:58 PM,7765,1,2,2.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.8284271247461903,772.69800386349,386.349001931745,3882.5,1724.6334393139894,5102.0,2663.0,0,0,0,0,0,7765.0,7765.0,0.0,7765.0,7765.0,0,1,0,0,32,64,128.783000643915,257.56600128783,0.0,4.0,2.5,1.9148542155126762,3.6666666666666665,0,0,0,1,1,0,0,0,2.0,3.3333333333333335,2.0,2.0,0,0,0,0,0,0,1,2,2,4,-1,511,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:07:22 PM,9995745,787,1,13993.0,13.0,112.0,13.0,17.780177890724264,21.235831102516915,13.0,13.0,13.0,0.0,1401.196208986924,78.83354367283279,12701.073697585776,20743.911013157296,79207.0,264.0,9994886.0,12716.139949109413,20752.810395347162,79207.0,264.0,0,0,0,0,0,0,0,0,0,6296,8,78.73350110472006,0.10004256811273197,13.0,112.0,17.7680608365019,21.210228686421654,449.8738009303041,0,0,0,0,0,0,0,0,0.0,17.79060913705584,17.780177890724268,13.0,0,0,0,0,0,0,787,13993,1,13,-1,-1,787,0,0,0,0,0,0,0,0,0,No Label
192.168.0.3-192.168.0.4-56699-8001-17,192.168.0.4,8001,192.168.0.3,56699,17,18/08/2018 04:07:21 PM,6087022,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,15.771258917743356,0.32856789411965326,6087022.0,0.0,6087022.0,6087022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.16428394705982663,0.16428394705982663,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,1,0,0,0,0,0,6087022.0,0.0,6087022.0,6087022.0,No Label
192.168.0.3-192.168.0.4-56698-8000-17,192.168.0.4,8000,192.168.0.3,56698,17,18/08/2018 04:07:32 PM,9983218,783,1,13842.0,13.0,112.0,13.0,17.678160919540225,21.019443457500834,13.0,13.0,13.0,0.0,1387.8290547196304,78.53179205342406,12749.959131545336,20783.744557885435,78317.0,262.0,9982823.0,12765.758312020458,20792.340674115505,78317.0,262.0,0,0,0,0,0,0,0,0,0,6264,8,78.43162395131509,0.10016810210895925,13.0,112.0,17.66624203821656,20.993942135659626,440.7456063954246,0,0,0,0,0,0,0,0,0.0,17.68877551020408,17.67816091954023,13.0,0,0,0,0,0,0,783,13842,1,13,-1,-1,783,0,0,0,0,0,0,0,0,0,No Label
192.168.0.4-217.10.68.152-42977-3478-17,192.168.0.4,42977,217.10.68.152,3478,17,18/08/2018 04:07:13 PM,502806,2,4,56.0,292.0,28.0,28.0,28.0,0.0,88.0,28.0,73.0,30.0,692.115845872961,11.93303182539588,100561.2,137500.70991707643,252326.0,19.0,252721.0,252721.0,0.0,252721.0,252721.0,502806.0,167602.0,145134.4270771067,252371.0,19.0,0,0,0,0,16,32,3.97767727513196,7.95535455026392,28.0,88.0,53.714285714285715,32.071349029490925,1028.5714285714287,0,0,0,0,0,0,0,0,2.0,62.666666666666664,28.0,73.0,0,0,0,0,0,0,2,56,4,292,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
